x,y,r,theta,length,total_length
-2.5622839531500956,-0.4903901251325237,2.608789284591221,3.3306937934949072,0.16377891791914448,8.41092808225722
-2.529441360638941,-0.6511139898435139,2.6119002708145116,3.3935370726174527,0.16397438726345706,8.574902469520676
-2.4865151793228293,-0.8096456863539676,2.6150112570378026,3.4563803517399982,0.16416985669167364,8.73907232621235
-2.4336513078853828,-0.965352470492651,2.618122243261093,3.5192236308625438,0.1643653262034949,8.903437652415844
-2.371035356430053,-1.1176112839049828,2.6212332294843836,3.582066909985089,0.16456079579862168,9.067998448214466
-2.298892004875245,-1.2658112467658849,2.624344215707674,3.6449101891076343,0.164756265476761,9.232754713691227
-2.217484204857004,-1.4093561080733947,2.6274552019309647,3.70775346823018,0.16495173523761428,9.397706448928842
-2.1271122279390067,-1.547666643697139,2.6305661881542557,3.7705967473527253,0.1651472050808889,9.56285365400973
-2.0281125635466517,-1.680182992540255,2.6336771743775462,3.833440026475271,0.16534267500629268,9.728196329016024
-1.9208566706469294,-1.8063669213966298,2.6367881606008368,3.896283305597816,0.16553814501353337,9.893734474029557
-1.8057495877860328,-1.9257040093465374,2.6398991468241273,3.9591265847203614,0.165733615102325,10.059468089131883
-1.6832284066700502,-2.0377057428319567,2.6430101330474183,4.021969863842907,0.16592908527237582,10.225397174404259
-1.5537606150281251,-2.1419115128870034,2.646121119270709,4.084813142965452,0.16612455552340022,10.391521729927659
-1.4178423150300212,-2.237890506367655,2.6492321054939993,4.147656422087998,0.16632002585511257,10.557841755782771
-1.2759963240388805,-2.325243483426993,2.65234309171729,4.210499701210543,0.16651549626722886,10.72435725205
-1.1287701649630315,-2.4036044339159868,2.655454077940581,4.273342980333089,0.16671096675946617,10.891068218809465
-0.9767339539260353,-2.472642105853709,2.6585650641638714,4.336186259455634,0.1669064373315431,11.057974656141008
-0.820478193399853,-2.5320613996030814,2.661676050387162,4.399029538578179,0.16710190798317698,11.225076564124185
-0.6606114793403113,-2.581604621906872,2.6647870366104525,4.4618728177007245,0.1672973787140961,11.392373942838281
-0.4977581312253748,-2.621052594481694,2.667898022833743,4.52471609682327,0.16749284952401577,11.559866792362296
-0.3325557542233915,-2.6502256124331662,2.671009009057034,4.5875593759458155,0.16768832041266213,11.727555112774958
-0.16565274300938523,-2.668984248340838,2.6741199952803245,4.650402655068361,0.16788379137976014,11.895438904154718
0.0022942629989144664,-2.6772299984648504,2.677230981503615,4.7132459341909065,0.16807926242503612,12.063518166579755
0.17062296299818255,-2.674905768145088,2.6803419677269056,4.776089213313452,0.1682747335482176,12.231792900127973
0.33866800658640395,-2.6619961940954813,2.6834529539501966,4.8389324924359975,0.16847020474903346,12.400263104877006
0.5057636236799918,-2.638527801938531,2.686563940173487,4.901775771558543,0.16866567602721372,12.56892878090422
0.6712462621659127,-2.604568997975635,2.6896749263967776,4.9646190506810886,0.16886114738248972,12.737789928286709
0.8344572228390766,-2.5602298948447557,2.692785912620068,5.027462329803633,0.16905661881459166,12.906846547101301
0.9947452811621325,-2.50566197137581,2.695896898843359,5.090305608926179,0.16925209032326055,13.076098637424561
1.1514692854131665,-2.4410575676132753,2.6990078850666497,5.153148888048724,0.16944756190822424,13.245546199332786
1.3040007208568252,-2.366649216632262,2.70211887128994,5.21599216717127,0.16964303356922134,13.415189232902007
1.4517262296855717,-2.282708815426087,2.7052298575132308,5.278835446293815,0.16983850530598935,13.585027738207996
1.5940500766301127,-2.1895466377876,2.7083408437365213,5.341678725416361,0.17003397711826693,13.755061715326264
1.730396550330758,-2.0875101927405835,2.7114518299598123,5.404522004538906,0.170229449005794,13.925291164332057
1.8602122907940386,-1.9769829326988975,2.714562816183103,5.467365283661452,0.17042492096831166,14.095716085300369
1.9829685335304321,-1.8583828161372433,2.7176738024063933,5.530208562783997,0.17062039300556212,14.26633647830593
2.0981632612785392,-1.7321607301459285,2.720784788629684,5.593051841906543,0.17081586511728877,14.43715234342322
2.2053232545674035,-1.5987987788105555,2.723895774852975,5.655895121029088,0.1710113373032363,14.608163680726456
2.3040060327505203,-1.458808443903747,2.7270067610762654,5.718738400151633,0.1712068095631481,14.779370490289605
2.393801677561088,-1.3127286248976684,2.730117747299556,5.781581679274178,0.17140228189677828,14.950772772186383
2.47433453168649,-1.1611235658011168,2.7332287335228465,5.844424958396724,0.1715977543038677,15.12237052649025
2.5452647653393856,-1.0045806767911742,2.7363397197461374,5.907268237519269,0.17179322678416803,15.294163753274418
2.6062898043109874,-0.8437082590451467,2.739450705969428,5.970111516641815,0.17198869933742966,15.466152452611848
2.657145613527481,-0.6791331415817184,2.7425616921927185,6.03295479576436,0.1721841719634041,15.638336624575253
2.697607830690734,-0.5114982392894146,2.745672678416009,6.095798074886906,0.17237964466184394,15.810716269237096
2.7274927451675315,-0.34146004165398597,2.7487836646392996,6.158641354009451,0.172575117432503,15.983291386669599
2.7466581178950826,-0.16968604199279774,2.7518946508625906,6.221484633131997,0.1727705902751361,16.156061976944734
2.7550038386922897,0.0031478827375151152,2.755005637085881,6.284327912254542,0.1729660631894993,16.329028040134233
2.752472418003678,0.17636013127510955,2.7581166233091716,6.347171191377088,0.17316153617534957,16.502189576309583
2.7390493107535727,0.3492660660653023,2.761227609532462,6.4100144704996325,0.17335700923244277,16.675546585542026
2.714763070649453,0.5211807193506294,2.7643385957557527,6.472857749622178,0.17355248236054538,16.84909906790257
2.6796853339428073,0.6914215066425172,2.7674495819790437,6.5357010287447235,0.1737479555594105,17.02284702346198
2.6339306323306695,0.8593109368254308,2.770560568202334,6.598544307867269,0.173943428828802,17.196790452290784
2.577656035358594,1.0241793081337247,2.7736715544256247,6.6613875869898145,0.17413890216848235,17.370929354459268
2.5110606233634845,1.185367379273631,2.7767825406489157,6.72423086611236,0.1743343755782151,17.545263730037483
2.4343847926697286,1.3422290050376486,2.7798935268722063,6.7870741452349055,0.17452984905776497,17.71979357909525
2.3479093954218166,1.4941337258759209,2.783004513095497,6.849917424357451,0.1747253226068975,17.894518901702146
2.2519547170983283,1.6404693010486247,2.7861154993187873,6.9127607034799965,0.17492079622537948,18.069439697927525
2.146879295403291,1.7806441751843851,2.789226485542078,6.975603982602542,0.17511626991297868,18.244555967840505
2.0330785848687545,1.9140898683115886,2.792337471765369,7.0384472617250875,0.1753117436694639,18.41986771150997
1.9109834721244527,2.0402632797113083,2.7954484579886594,7.101290540847632,0.17550721749460252,18.59537492900457
1.78105864739416,2.158648896261359,2.79855944421195,7.164133819970178,0.17570269138817277,18.771077620392745
1.643800838361316,2.2687608962995243,2.8016704304352404,7.226977099092723,0.1758981653499391,18.946975785742683
1.499736913106309,2.3701451404290403,2.804781416658531,7.289820378215269,0.17609363937967693,19.12306942512236
1.3494218593523006,2.4623810411192726,2.807892402881822,7.352663657337814,0.17628911347716011,19.29935853859952
1.1934366477633211,2.5450833034177633,2.8110033891051125,7.41550693646036,0.17648458764216357,19.475843126241685
1.0323859875156125,2.617903529584576,2.814114375328403,7.478350215582905,0.17668006187446314,19.65252318811615
0.8668959828088079,2.680531680984208,2.817225361551694,7.541193494705451,0.17687553617383578,19.829398724289984
0.6976116993957171,2.732697391122361,2.8203363477749845,7.604036773827996,0.17707101054005928,20.006469734830045
0.5251946505865,2.774171124292316,2.823447333998275,7.666880052950542,0.17726648497291256,20.183736219802956
0.3503202125232899,2.8047651748963576,2.8265583202215656,7.729723332073086,0.17746195947217286,20.361198179275128
0.17367497882343907,2.8243345031293283,2.829669306444856,7.792566611195632,0.17765743403762857,20.538855613312755
-0.004045935047733391,2.832777403351457,2.832780292668147,7.855409890318177,0.17785290866905387,20.716708521981808
-0.18214162709179388,2.8300360021336948,2.8358912788914377,7.918253169440723,0.17804838336623402,20.894756905348043
-0.3599081730161245,2.816096583628259,2.839002265114728,7.981096448563268,0.1782438581289526,21.073000763476994
-0.5366414084952671,2.790989740597299,2.8421132513380187,8.043939727685814,0.17843933295699435,21.25144009643399
-0.7116397184577996,2.754790350120974,2.8452242375613093,8.106783006808358,0.17863480785014219,21.43007490428413
-0.8842068223501552,2.7076173736998936,2.8483352237846002,8.169626285930905,0.1788302828081928,21.608905187092322
-1.0536545443207523,2.6496334821632583,2.851446210007891,8.23246956505345,0.17902575783091587,21.78793094492324
-1.2193055573038873,2.581044506490169,2.8545571962311813,8.295312844175996,0.17922123291812,21.96715217784136
-1.3804960900623553,2.5020987163449795,2.857668182454472,8.35815612329854,0.17941670806957422,22.146568885910934
-1.5365785863714438,2.4130859288150863,2.860779168677763,8.420999402421087,0.179612183285089,22.326181069196025
-1.6869243056932366,2.3143364505189328,2.8638901549010534,8.483842681543631,0.17980765856443512,22.50598872776046
-1.830925854899719,2.206219856919981,2.867001141124344,8.546685960666178,0.18000313390742492,22.685991861667887
-1.9679996408540559,2.089143613336879,2.8701121273476344,8.609529239788722,0.18019860931383097,22.866190470981717
-2.09758823395185,1.9635515427777703,2.8732231135709254,8.672372518911269,0.1803940847834675,23.046584555765186
-2.2191626330560292,1.829922146345804,2.876334099794216,8.735215798033813,0.1805895603161088,23.227174116081294
-2.33222442263005,1.6887667825600712,2.8794450860175065,8.798059077156358,0.18078503591156572,23.40795915199286
-2.4363078132819846,1.540627712509886,2.882556072240797,8.860902356278904,0.1809805115696348,23.588939663562495
-2.5309815573760557,1.3860760183074576,2.8856670584640876,8.923745635401449,0.18117598729009798,23.770115650852592
-2.615850731846098,1.2257094028227358,2.8887780446873785,8.986588914523995,0.1813714630727741,23.951487113925367
-2.6905583808555193,1.0601498791725508,2.891889030910669,9.04943219364654,0.18156693891744163,24.13305405284281
-2.7547870114889497,0.8900413588914888,2.8950000171339596,9.112275472769086,0.1817624148239211,24.31481646766673
-2.8082599362292853,0.7160471481333176,2.89811100335725,9.175118751891631,0.1819578907919928,24.496774358458723
-2.8507424565686774,0.5388473616363495,2.901221989580541,9.237962031014177,0.18215336682147895,24.6789277252802
-2.882042882720256,0.35913626453347064,2.9043329758038317,9.300805310136722,0.1823488429121615,24.861276568192363
-2.902013385037183,0.1776195523950004,2.907443962027122,9.363648589259268,0.1825443190638644,25.043820887256228
-2.9105506734039976,-0.004988419839981129,2.9105549482504127,9.426491868381813,0.18273979527637124,25.2265606825326
-2.9075965015399983,-0.18796744916310404,2.9136659344737037,9.489335147504358,0.18293527154950265,25.409495954082104
-2.893137993842613,-0.3705943249632679,2.9167769206969942,9.552178426626904,0.18313074788306438,25.59262670196517
-2.8672077930978928,-0.5521456874576077,2.9198879069202848,9.615021705749449,0.18332622427684772,25.775952926242017
-2.8298840280924784,-0.7319008927892178,2.9229988931435753,9.677864984871995,0.18352170073068083,25.959474626972696
-2.7812901008740174,-0.9091448734434867,2.926109879366866,9.74070826399454,0.18371717724435135,26.143191804217047
-2.721594294122013,-1.0831709826298204,2.929220865590157,9.803551543117086,0.18391265381768931,26.327104458034736
-2.651009199805932,-1.2532838113148965,2.9323318518134474,9.86639482223963,0.1841081304504838,26.51121258848522
-2.569790971018863,-1.4188019666786156,2.935442838036738,9.929238101362177,0.1843036071425664,26.695516195627786
-2.478238399580696,-1.5790608008930336,2.9385538242600284,9.992081380484722,0.18449908389372796,26.880015279521512
-2.376691822701435,-1.7334150792986633,2.941664810483319,10.054924659607266,0.1846945607037964,27.06470984022531
-2.2655318626805037,-1.881241577269771,2.94477579670661,10.117767938729813,0.18489003757258496,27.249599877797895
-2.1451780042886304,-2.0219415953209547,2.9478867829299005,10.180611217852357,0.1850855144998919,27.434685392297787
-2.016087015132622,-2.154943382309787,2.950997769153191,10.243454496974904,0.1852809914855529,27.61996638378334
-1.8787512149375325,-2.2797044569335587,2.954108755376482,10.306297776097448,0.18547646852936261,27.8054428523127
-1.7336966002923653,-2.3957138181014277,2.9572197415997725,10.369141055219995,0.1856719456311582,27.991114797943858
-1.5814808319927942,-2.502494035184261,2.960330727823063,10.43198433434254,0.18586742279073584,28.176982220734594
-1.4226910926741778,-2.5996032096024857,2.9634417140463536,10.494827613465086,0.18606290000793435,28.363045120742527
-1.2579418229590253,-2.686636799704724,2.966552700269644,10.55767089258763,0.1862583772825513,28.54930349802508
-1.0878723448419299,-2.7632293014158145,2.969663686492935,10.620514171710177,0.18645385461442718,28.735757352639506
-0.9131443815007497,-2.8290557776892054,2.9727746727162256,10.683357450832721,0.18664933200336098,28.92240668464287
-0.7344394831525556,-2.883833230384255,2.975885658939516,10.746200729955266,0.18684480944918946,29.10925149409206
-0.5524563689658134,-2.9273218088007287,2.978996645162807,10.809044009077812,0.1870402869517342,29.296291781043795
-0.3679081953939033,-2.959325849738957,2.9821076313860972,10.871887288200357,0.1872357645108018,29.483527545554598
-0.1815197616084292,-2.9796947446118245,2.9852186176093882,10.934730567322903,0.18743124212623644,29.670958787680835
0.005975337017408991,-2.9883236298115876,2.9883296038326788,10.997573846445448,0.18762671979784087,29.858585507478676
0.19383759619667654,-2.98515389722793,2.9914405900559693,11.060417125567994,0.1878221975254609,30.046407705004135
0.38132451942393925,-2.9701735225206463,2.9945515762792603,11.123260404690539,0.18801767530890054,30.234425380313034
0.5676935525742501,-2.9434172094684414,2.997662562502551,11.186103683813085,0.18821315314800713,30.42263853346104
0.7522050248071991,-2.904966349441501,3.0007735487258413,11.24894696293563,0.18840863104258618,30.611047164503628
0.9341250841287856,-2.8549487957768966,3.003884534949132,11.311790242058176,0.18860410899248642,30.799651273496114
1.1127286159607852,-2.7935384535697736,3.0069955211724224,11.374633521180721,0.18879958699751478,30.98845086049363
1.2873021331110759,-2.720954686126488,3.0101065073957134,11.437476800303266,0.18899506505751618,31.177445925551144
1.4571466256277437,-2.6374615400557544,3.013217493619004,11.500320079425812,0.1891905431723202,31.366636468723463
1.621580359155482,-2.5433667916973564,3.0163284798422945,11.563163358548357,0.1893860213417411,31.556022490065203
1.7799416105937769,-2.4390208183021436,3.0194394660655854,11.626006637670903,0.1895814995656314,31.745603989630833
1.9315913300819887,-2.3248152980793506,3.0225504522888755,11.688849916793448,0.1897769778438013,31.935380967474636
2.0759157186065353,-2.201181743914351,3.0256614385121665,11.751693195915994,0.18997245617610464,32.12535342365074
2.2123287108379186,-2.0685898762297303,3.028772424735457,11.814536475038539,0.19016793456235315,32.3155213582131
2.340274353160366,-1.9275458411116146,3.0318834109587476,11.877379754161085,0.19036341300240203,32.5058847712155
2.4592290672518566,-1.7785902804496398,3.0349943971820386,11.94022303328363,0.19055889149606425,32.696443662711566
2.5687037900069223,-1.6222962614394802,3.038105383405329,12.003066312406176,0.1907543700431965,32.88719803275476
2.668245981066134,-1.4592670733698834,3.0412163696286196,12.06590959152872,0.19094984864361303,33.07814788139837
2.7574414897238158,-1.2901339001584244,3.04432735585191,12.128752870651265,0.1911453272971665,33.26929320869554
2.8359162735264136,-1.115553377610461,3.0474383420752007,12.191596149773812,0.19134080600369407,33.46063401469923
2.9033379614467587,-0.9362050448510513,3.0505493282984917,12.254439428896356,0.19153628476301743,33.65217029946225
2.959417255121496,-0.7527886998184947,3.053660314521782,12.317282708018903,0.19173176357499658,33.84390206303725
3.0039091622680503,-0.5660216691088649,3.0567713007450728,12.380125987141447,0.19192724243944906,34.035829305476696
3.036614057051316,-0.37663600282114795,3.0598822869683637,12.442969266263994,0.19212272135623637,34.22795202683293
3.0573785628460084,-0.18537560537189654,3.062993273191654,12.505812545386538,0.1923182003251772,34.420270227158106
3.066096253535935,0.007006686475929602,3.066104259414945,12.568655824509085,0.19251367934613442,34.61278390650424
3.062708170203323,0.19975206689289735,3.0692152456382353,12.63149910363163,0.192709158418928,34.80549306492317
3.0472031507873094,0.392098753908166,3.072326231861526,12.694342382754176,0.1929046375434221,34.99839770246659
3.019617971027548,0.5832850001746579,3.075437218084817,12.75718566187672,0.19310011671943797,35.191497819186026
2.980037295754051,0.7725521096751697,3.0785482043081074,12.820028940999265,0.1932955959468356,35.38479341513286
2.928593440334664,0.959147448422508,3.081659190531398,12.882872220121811,0.19349107522545925,35.57828449035832
2.8654659428441516,1.1423274372067884,3.0847701767546885,12.945715499244356,0.19368655455513747,35.77197104491346
2.7908809482706656,1.3213605144902985,3.087881162977979,13.008558778366902,0.19388203393573772,35.96585307884919
2.705110406823544,1.495530057644729,3.09099214920127,13.071402057489447,0.19407751336708423,36.15993059221628
2.608471089147688,1.6641372508674785,3.0941031354245605,13.134245336611993,0.19427299284904567,36.35420358506532
2.5013234219816627,1.8265038883015863,3.097214121647851,13.197088615734538,0.19446847238144754,36.548672057446765
2.3840701485156606,1.981975101118257,3.100325107871142,13.259931894857084,0.19466395196415984,36.743336009410925
2.2571548184093833,2.129921997599773,3.103436094094432,13.322775173979629,0.19485943159700914,36.938195441007935
2.1210601131151274,2.2697442055841037,3.106547080317723,13.385618453102175,0.19505491127986668,37.1332503522878
1.9763060128159415,2.4008723069982607,3.1096580665410136,13.44846173222472,0.1952503910125603,37.32850074330036
1.8234478119292092,2.5227701546153116,3.112769052764304,13.511305011347265,0.19544587079495696,37.523946614095316
1.6630739907405463,2.6349370616171557,3.115880038987595,13.574148290469811,0.19564135062690774,37.71958796472222
1.495803951318354,2.7369098550311164,3.1189910252108852,13.636991569592356,0.1958368305082476,37.91542479523047
1.3222856264137397,2.8282647846304902,3.122102011434176,13.699834848714902,0.1960323104388509,38.111457105669324
1.1431929705715949,2.908619279445638,3.1252129976574667,13.762678127837447,0.19622779041854832,38.30768489608787
0.9592233431637582,2.9776335446211837,3.1283239838807573,13.825521406959993,0.19642327044721547,38.50410816653508
0.7710947935032463,3.0350119919734633,3.1314349701040483,13.888364686082538,0.19661875052468406,38.70072691705977
0.579543258606603,3.0805044982489007,3.134545956327339,13.951207965205084,0.1968142306508309,38.8975411477106
0.3853196845389812,3.1139074857553077,3.1376569425506293,14.014051244327629,0.19700971082548885,39.09455085853609
0.18918708260081188,3.1350648207320715,3.1407679287739203,14.076894523450175,0.1972051910485359,39.29175604958463
-0.008082468104185777,3.14386852553878,3.1438789149972104,14.13973780257272,0.19740067131980607,39.48915672090443
-0.20571085994493332,3.140259301472497,3.1469899012205014,14.202581081695264,0.19759615163917285,39.68675287254361
-0.4029170259187674,3.1242268597684997,3.150100887443792,14.26542436081781,0.19779163200649374,39.8845445045501
-0.5989200265811943,3.0958100590952045,3.1532118736670824,14.328267639940355,0.1979871124216099,40.08253161697171
-0.7929421425495424,3.0550968486179757,3.1563228598903734,14.391110919062902,0.19818259288440232,40.28071420985611
-0.9842119603342395,3.002224016475721,3.1594338461136635,14.453954198185446,0.1983780733947076,40.479092283250814
-1.1719674392542425,2.9373767442854564,3.1625448323369545,14.516797477307993,0.19857355395240783,40.67766583720322
-1.3554589472438758,2.8607879690604228,3.165655818560245,14.579640756430537,0.19876903455734082,40.876434871760566
-1.5339522534582246,2.7727375546936446,3.1687668047835356,14.642484035553084,0.19896451520938974,41.075399386969956
-1.7067314657315944,2.673551275918236,3.1718777910068265,14.705327314675628,0.1991599959083934,41.27455938287835
-1.8731019011392693,2.56359961840488,3.174988777230117,14.768170593798173,0.19935547665423053,41.473914859532584
-2.0323928781548815,2.44329639939323,3.1780997634534076,14.83101387292072,0.19955095744676352,41.673465816979345
-2.1839604191843947,2.3130972139740478,3.181210749676698,14.893857152043264,0.1997464382858384,41.87321225526518
-2.327189852591251,2.173497712840165,3.1843217358999887,14.95670043116581,0.19994191917134113,42.073154174436524
-2.461498303704469,2.0250317180040027,3.1874327221232797,15.019543710288355,0.20013740010311315,42.27329157453964
-2.586337064721534,1.8682691836342762,3.19054370834657,15.082386989410901,0.20033288108104164,42.47362445562068
-2.7011938338783015,1.703814009792722,3.1936546945698607,15.145230268533446,0.2005283621049689,42.67415281772565
-2.805594814758089,1.5323017174497409,3.1967656807931517,15.208073547655992,0.20072384317478328,42.87487666090043
-2.8991066671488035,1.3543969937243692,3.199876667016442,15.270916826778537,0.2009193242903281,43.07579598519076
-2.981338301429172,1.1707911168255376,3.202987653239733,15.333760105901083,0.20111480545149274,43.276910790642255
-3.0519425090698467,0.9821992706671584,3.2060986394630233,15.396603385023628,0.20131028665812162,43.478221077300375
-3.1106174224708445,0.7893577595859383,3.209209625686314,15.459446664146173,0.20150576791009941,43.679726845210475
-3.157107798020211,0.5930211340072734,3.212320611909605,15.522289943268719,0.20170124920729432,43.88142809441777
-3.1912061169480417,0.39395923827836254,3.2154315981328954,15.585133222391264,0.2018967305495579,44.08332482496733
-3.212753499261927,0.1929541922178403,3.218542584356186,15.64797650151381,0.20209221193678212,44.28541703690411
-3.221640426781903,-0.00920268178358532,3.2216535705794764,15.710819780636355,0.20228769336881391,44.487704730272924
-3.2178072720422644,-0.21171397403871756,3.224764556802767,15.773663059758901,0.20248317484554623,44.69018790511847
-3.201244630591057,-0.4137793329513895,3.227875543026058,15.836506338881446,0.202678656366827,44.8928665614853
-3.171993454992799,-0.6145986281091073,3.2309865292493485,15.899349618003992,0.20287413793255024,45.095740699417846
-3.130144989622966,-0.8133751185796997,3.234097515472639,15.962192897126537,0.20306961954256472,45.29881031896041
-3.075840506130748,-1.0093186138666768,3.2372085016959296,16.02503617624908,0.20326510119675986,45.502075420157176
-3.00927084023671,-1.2016486149828172,3.24031948791922,16.087879455371628,0.20346058289500826,45.70553600305218
-2.930675731320827,-1.3895974231565955,3.243430474142511,16.150722734494174,0.2036560646371717,45.909192067689354
-2.8403429670410087,-1.5724132037905267,3.2465414603658016,16.213566013616717,0.203851546423118,46.11304361411247
-2.7386073359994536,-1.7493629934443138,3.249652446589092,16.276409292739263,0.20404702825275584,46.31709064236523
-2.6258493922409754,-1.9197356378181607,3.252763432812383,16.33925257186181,0.20424251012592531,46.52133315249115
-2.502494036120495,-2.082844648962625,3.2558744190356737,16.402095850984356,0.20443799204251298,46.72577114453367
-2.3690089168136597,-2.2380309702388628,3.258985405258964,16.4649391301069,0.20463347400238285,46.93040461853605
-2.2259026624614964,-2.3846656378973488,3.2620963914822547,16.527782409229445,0.2048289560054457,47.135233574541495
-2.0737229446348975,-2.522152328531624,3.2652073777055453,16.59062568835199,0.20502443805154333,47.34025801259304
-1.9130543844739392,-2.6499297820960277,3.2683183639288362,16.653468967474538,0.20521992014056434,47.545477932733604
-1.7445163084988855,-2.767474090649845,3.2714293501521268,16.71631224659708,0.20541540227237454,47.750893335005976
-1.5687603627005813,-2.8743008435042374,3.2745403363754173,16.779155525719627,0.20561088444688663,47.95650421945286
